HHNUM,PERCENT_FEMALE,PR_SEX,AVG_AGE_R,PR_AGE_R,HISPANIC,MODE_RACECAT_R,ALT_PNUM,PROP_WHITE,PROP_BLACK,PROP_OTHER,PROP_NARACE,EDUCCAT,PR_EDUCCAT,NCIMMIGRANT_ANY,NCIMMIGRANT_EVERY,NCHILDREN,NADULTS,DISABLED
105678,0.0,0,47.5,47.5,1.0,3,1,0.0,0.0,1.0,0.0,2,2,1,1,0,1,0
105680,0.6666666666666666,1,19.666666666666668,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,2,1,0
105683,0.0,0,27.5,27.5,0.5,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
105685,0.5714285714285714,0,22.714285714285715,47.5,0.0,2,7,0.0,1.0,0.0,0.0,1,2,0,0,3,4,0
105686,0.3333333333333333,1,32.666666666666664,47.5,0.3333333333333333,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
105689,1.0,1,62.5,62.5,0.0,2,1,0.0,1.0,0.0,0.0,2,2,0,0,0,1,0
105690,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
105691,0.0,0,14.25,27.5,1.0,3,2,0.0,0.0,1.0,0.0,1,1,1,0,1,1,0
105697,0.5,1,30.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,1,1,0
105704,0.5,0,24.5,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,2,0,0,2,2,0
105716,0.6666666666666666,1,34.833333333333336,47.5,0.3333333333333333,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
105719,0.5,1,62.5,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
105724,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,1,1,0,1,0
105731,0.3333333333333333,1,77.5,62.5,0.0,3,3,0.0,0.0,1.0,0.0,1,1,0,0,0,3,0
105732,0.0,0,32.0,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,1,1,0
105733,0.6666666666666666,1,31.333333333333332,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
105736,0.3333333333333333,1,34.833333333333336,47.5,0.0,3,3,0.3333333333333333,0.0,0.6666666666666666,0.0,2,2,0,0,1,2,0
105739,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
105747,0.5,0,26.25,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,2,0,0,2,2,0
105753,0.5,1,37.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
105756,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
105761,0.5,0,47.75,68,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
105763,0.6,0,25.2,68,0.0,2,5,0.0,1.0,0.0,0.0,1,2,0,0,2,3,0
105764,0.0,0,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
105765,1.0,1,25.833333333333332,47.5,1.0,3,3,0.0,0.0,1.0,0.0,1,1,0,0,2,1,0
105769,1.0,1,37.5,27.5,0.0,3,2,0.0,0.0,1.0,0.0,2,2,0,0,0,2,0
105780,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
105792,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
105793,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
105796,0.6666666666666666,1,26.333333333333332,47.5,0.0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.0,2,2,0,0,1,2,0
105799,0.0,0,27.5,27.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,1,1,0,1,0
105804,1.0,1,37.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,1
105809,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
105812,0.6666666666666666,1,39.166666666666664,62.5,1.0,1,3,1.0,0.0,0.0,0.0,3,3,0,0,0,3,0
105813,0.3333333333333333,1,25.833333333333332,47.5,0.0,2,3,0.0,1.0,0.0,0.0,1,1,0,0,2,1,0
105815,0.5,1,26.375,47.5,1.0,1,4,1.0,0.0,0.0,0.0,3,3,1,0,2,2,0
105832,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
105840,0.5,1,27.5,27.5,1.0,3,2,0.0,0.0,1.0,0.0,1,1,0,0,0,2,0
105846,0.5,1,55.0,47.5,1.0,1,2,1.0,0.0,0.0,0.0,3,3,1,1,0,2,0
105856,0.3333333333333333,1,60.0,85,0.0,1,3,1.0,0.0,0.0,0.0,2,2,0,0,0,3,1
105864,0.5,1,31.25,47.5,0.75,2,4,0.0,1.0,0.0,0.0,1,1,0,0,2,2,0
105874,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,1
105880,0.0,0,21.0,47.5,0.0,2,4,0.0,1.0,0.0,0.0,2,2,0,0,3,1,0
105885,0.6666666666666666,1,34.833333333333336,47.5,0.0,2,3,0.0,1.0,0.0,0.0,1,1,0,0,1,2,0
105892,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
105896,0.75,1,29.5,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
105905,1.0,1,68.0,68,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
105908,0.42857142857142855,1,12.5,27.5,0.0,1,7,1.0,0.0,0.0,0.0,3,3,0,0,5,2,0
105925,0.75,1,35.125,47.5,0.0,2,4,0.0,1.0,0.0,0.0,1,1,0,0,0,4,0
105933,0.5,0,22.333333333333332,47.5,0.8333333333333334,1,6,1.0,0.0,0.0,0.0,3,3,1,0,4,2,0
105939,0.5,1,76.5,68,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
105940,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
105942,0.5,1,27.0,47.5,1.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,1,1,0
105946,0.2,1,16.7,27.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,3,2,0
105947,0.4,0,34.3,27.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,1,4,0
105950,0.625,1,35.1875,47.5,0.875,1,8,0.875,0.125,0.0,0.0,1,1,1,0,4,4,0
105952,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
105954,0.5,0,33.166666666666664,47.5,0.0,3,6,0.0,0.0,1.0,0.0,1,1,1,0,3,3,0
105956,0.0,0,47.5,47.5,1.0,1,1,1.0,0.0,0.0,0.0,2,2,1,1,0,1,0
105957,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
105962,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
105965,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
105973,0.0,0,27.5,27.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,1,1,0,1,0
105983,1.0,1,14.25,27.5,0.0,2,2,0.0,1.0,0.0,0.0,3,3,0,0,1,1,0
105985,1.0,1,15.5,27.5,0.0,3,3,0.0,0.0,1.0,0.0,1,1,0,0,2,1,0
105994,0.5,1,15.0,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
105995,0.25,1,15.875,27.5,1.0,1,4,1.0,0.0,0.0,0.0,3,3,1,0,2,2,0
106001,0.5,1,27.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
106005,0.5,1,28.5,47.5,1.0,1,2,1.0,0.0,0.0,0.0,3,3,1,0,1,1,0
106010,0.8,1,18.0,47.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,4,1,0
106032,0.5714285714285714,1,24.071428571428573,47.5,0.0,1,7,0.8571428571428571,0.0,0.14285714285714285,0.0,1,1,1,0,4,3,0
106033,0.3333333333333333,1,52.5,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
106035,0.5,1,27.5,27.5,0.5,1,2,1.0,0.0,0.0,0.0,1,2,0,0,0,2,0
106039,0.5,1,85.0,85,0.0,3,2,0.0,0.0,1.0,0.0,3,3,0,0,0,2,0
106041,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
106043,0.5,1,30.625,47.5,1.0,1,4,1.0,0.0,0.0,0.0,2,3,1,0,1,3,0
106045,0.4,1,33.3,47.5,1.0,3,5,0.0,0.0,1.0,0.0,1,3,0,0,1,4,0
106046,0.25,1,34.75,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,2,0,0,1,3,0
106049,0.0,0,47.5,47.5,0.0,3,1,0.0,0.0,1.0,0.0,3,3,0,0,0,1,1
106052,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
106055,0.75,1,11.75,27.5,0.0,1,4,1.0,0.0,0.0,0.0,3,3,0,0,3,1,0
106066,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
106071,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
106095,0.5,1,15.75,27.5,1.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,1,1,0
106097,0.0,0,47.5,47.5,1.0,3,1,0.0,0.0,1.0,0.0,1,1,0,0,0,1,0
106098,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
106101,0.6666666666666666,1,26.333333333333332,47.5,1.0,1,3,1.0,0.0,0.0,0.0,2,2,0,0,1,2,0
106102,0.5,1,20.75,47.5,0.0,1,4,1.0,0.0,0.0,0.0,3,3,0,0,2,2,0
106110,0.6666666666666666,0,37.166666666666664,47.5,0.0,1,3,1.0,0.0,0.0,0.0,2,2,0,0,1,2,0
106117,0.3333333333333333,1,12.0,27.5,0.0,2,3,0.0,1.0,0.0,0.0,2,2,0,0,2,1,0
106118,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
106124,0.0,0,85.0,85,0.0,3,1,0.0,0.0,1.0,0.0,1,1,0,0,0,1,0
106135,0.5,1,28.833333333333332,47.5,0.0,2,6,0.0,1.0,0.0,0.0,1,1,0,0,2,4,0
106136,0.2,0,19.6,47.5,0.0,3,5,0.0,0.0,1.0,0.0,3,3,0,0,2,3,0
106138,0.6,1,30.2,27.5,1.0,3,5,0.0,0.0,1.0,0.0,1,1,0,0,1,4,0
106140,0.25,1,14.5,27.5,0.0,3,4,0.25,0.0,0.75,0.0,1,1,0,0,2,2,0
106145,0.4,1,31.3,27.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,1,4,1
106147,0.25,1,16.375,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
106150,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
106166,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
106171,0.3333333333333333,0,18.666666666666668,27.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
106179,0.3333333333333333,1,28.75,27.5,1.0,3,6,0.0,0.0,1.0,0.0,3,3,1,0,3,3,0
106182,0.0,0,27.5,27.5,1.0,3,1,0.0,0.0,1.0,0.0,2,2,0,0,0,1,0
106184,0.625,1,17.625,47.5,0.125,1,8,1.0,0.0,0.0,0.0,1,1,0,0,6,2,0
106186,0.3333333333333333,1,24.833333333333332,47.5,0.0,2,3,0.0,1.0,0.0,0.0,1,1,0,0,2,1,0
106189,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
106194,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,1
106197,1.0,1,68.0,68,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
106201,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
106202,0.4,1,12.0,27.5,1.0,1,5,1.0,0.0,0.0,0.0,2,2,1,0,3,2,0
106207,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
106214,1.0,1,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0
106215,1.0,1,47.5,47.5,1.0,3,1,0.0,0.0,1.0,0.0,1,1,0,0,0,1,0
106221,0.3333333333333333,0,37.166666666666664,47.5,0.6666666666666666,2,3,0.0,1.0,0.0,0.0,1,1,0,0,1,2,0
106228,0.5,1,65.25,62.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
106250,0.5,0,27.5,27.5,1.0,3,2,0.0,0.0,1.0,0.0,1,1,0,0,0,2,0
106255,0.6666666666666666,1,23.5,47.5,1.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,2,1,0
106256,0.3333333333333333,1,19.166666666666668,27.5,0.0,1,3,1.0,0.0,0.0,0.0,2,2,0,0,2,1,0
106263,0.5,1,55.0,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,1
106265,0.5,1,20.333333333333332,47.5,0.0,2,6,0.0,1.0,0.0,0.0,2,2,0,0,3,3,0
106267,0.125,1,14.6875,27.5,0.625,1,8,0.75,0.25,0.0,0.0,2,2,0,0,6,2,0
106268,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
106274,0.5,1,56.375,68,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,0,4,1
106276,0.5,1,85.0,85,0.0,1,2,1.0,0.0,0.0,0.0,3,3,0,0,0,2,0
106278,0.3333333333333333,1,21.166666666666668,47.5,1.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,2,1,0
106280,0.4,0,23.8,27.5,0.0,1,5,1.0,0.0,0.0,0.0,1,3,0,0,2,3,0
106281,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
106292,1.0,1,55.0,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
106293,0.5714285714285714,1,26.071428571428573,47.5,0.0,1,7,1.0,0.0,0.0,0.0,1,1,0,0,4,3,0
106294,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
106300,0.5,0,47.5,47.5,0.0,3,2,0.0,0.0,1.0,0.0,1,1,0,0,0,2,0
106310,0.3333333333333333,1,43.0,68,0.0,2,3,0.0,1.0,0.0,0.0,1,1,0,0,1,2,0
106311,0.3333333333333333,1,18.333333333333332,27.5,1.0,1,3,1.0,0.0,0.0,0.0,1,1,1,0,1,2,0
106313,0.5,1,85.0,85,1.0,1,2,1.0,0.0,0.0,0.0,3,3,0,0,0,2,0
106317,0.5,1,20.5,27.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,1,1,0
106322,1.0,1,26.666666666666668,47.5,1.0,3,3,0.0,0.0,1.0,0.0,3,3,1,0,1,2,0
106326,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
106327,1.0,1,68.0,68,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
106328,0.6666666666666666,1,13.333333333333334,27.5,0.0,3,3,0.3333333333333333,0.0,0.6666666666666666,0.0,3,3,0,0,2,1,0
106331,0.0,0,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
106335,0.0,0,62.5,62.5,0.0,2,1,0.0,1.0,0.0,0.0,3,3,0,0,0,1,0
106336,0.5,1,62.5,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
106344,0.5,1,30.5,47.5,1.0,1,2,1.0,0.0,0.0,0.0,1,1,1,0,1,1,0
106351,1.0,1,66.25,85,0.0,1,2,1.0,0.0,0.0,0.0,1,2,0,0,0,2,0
106354,0.4,0,51.0,85,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,0,5,1
106356,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
106357,1.0,1,65.25,62.5,1.0,2,2,0.0,1.0,0.0,0.0,1,1,1,1,0,2,0
106365,0.6666666666666666,1,23.0,47.5,0.0,1,6,1.0,0.0,0.0,0.0,1,1,0,0,4,2,0
106367,1.0,1,28.5,47.5,0.0,2,2,0.0,1.0,0.0,0.0,2,2,0,0,1,1,0
106370,0.5,1,27.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
106377,1.0,1,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
106382,0.5,0,20.5,27.5,0.5,2,4,0.0,1.0,0.0,0.0,1,1,0,0,2,2,0
106384,0.3333333333333333,1,39.833333333333336,47.5,0.0,1,3,1.0,0.0,0.0,0.0,2,2,0,0,1,2,0
106388,0.5714285714285714,1,37.92857142857143,68,1.0,1,7,1.0,0.0,0.0,0.0,3,3,1,0,2,5,0
106390,0.5,1,68.0,68,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
106396,0.5,1,85.0,85,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
106398,0.3333333333333333,1,28.166666666666668,47.5,0.0,1,3,1.0,0.0,0.0,0.0,2,3,0,0,1,2,0
106400,0.0,0,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
106404,0.25,0,23.75,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
106407,1.0,1,68.0,68,0.0,3,1,0.0,0.0,1.0,0.0,1,1,0,0,0,1,0
106412,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
106414,0.0,0,9.833333333333334,27.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,2,1,0
106415,0.0,0,27.5,27.5,0.0,2,1,0.0,1.0,0.0,0.0,2,2,0,0,0,1,0
106417,1.0,1,47.5,47.5,1.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
106418,0.5,1,25.875,47.5,1.0,1,4,1.0,0.0,0.0,0.0,3,3,1,0,1,3,0
106419,0.6666666666666666,1,15.833333333333334,27.5,0.0,1,6,1.0,0.0,0.0,0.0,1,1,0,0,3,3,0
106422,0.5,1,27.75,47.5,0.0,3,4,0.25,0.25,0.5,0.0,1,1,0,0,2,2,0
106425,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
106432,1.0,1,37.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
106441,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,1,1,0,1,0
106442,0.6666666666666666,1,60.0,47.5,0.0,1,3,1.0,0.0,0.0,0.0,2,2,0,0,0,3,1
106443,0.5,1,85.0,85,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
106447,0.75,1,29.875,47.5,0.0,1,4,1.0,0.0,0.0,0.0,2,2,0,0,1,3,0
106448,0.5,1,47.5,47.5,0.0,2,2,0.5,0.5,0.0,0.0,1,1,0,0,0,2,0
106454,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
106462,0.0,0,27.0,47.5,1.0,3,2,0.0,0.0,1.0,0.0,3,3,1,0,1,1,0
106464,0.75,1,19.625,27.5,0.0,2,4,0.0,1.0,0.0,0.0,2,2,0,0,2,2,0
106467,0.4,1,7.8,27.5,1.0,1,5,0.8,0.0,0.2,0.0,1,1,1,0,4,1,0
106468,0.75,1,29.5,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,2,0,0,2,2,0
106471,0.3333333333333333,1,59.333333333333336,68,0.0,1,3,1.0,0.0,0.0,0.0,2,3,0,0,0,3,0
106472,0.5,0,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,1
106473,0.5,1,27.5,27.5,1.0,3,2,0.0,0.0,1.0,0.0,2,2,1,1,0,2,0
106475,0.6666666666666666,1,10.833333333333334,27.5,1.0,3,3,0.0,0.0,1.0,0.0,2,2,0,0,2,1,0
106477,0.5,1,26.25,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,1,1,1
106484,1.0,1,62.5,62.5,1.0,3,1,0.0,0.0,1.0,0.0,3,3,0,0,0,1,0
106486,0.375,1,29.25,47.5,0.875,1,8,0.875,0.125,0.0,0.0,1,1,1,0,3,5,0
106487,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,1
106491,0.2,1,24.7,47.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,3,2,0
106492,0.6666666666666666,1,41.166666666666664,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
106493,0.75,1,16.125,27.5,0.0,1,4,1.0,0.0,0.0,0.0,3,3,0,0,2,2,0
106500,1.0,1,85.0,85,1.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
106504,1.0,1,14.666666666666666,27.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,2,1,0
106507,0.5,0,85.0,85,0.0,3,2,0.0,0.0,1.0,0.0,1,1,0,0,0,2,0
106508,0.5,1,27.5,27.5,1.0,3,2,0.0,0.0,1.0,0.0,2,3,1,1,0,2,0
106509,1.0,1,62.5,62.5,1.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
106518,0.5,1,47.5,47.5,1.0,3,2,0.5,0.0,0.5,0.0,3,3,1,1,0,2,0
106534,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
106535,1.0,1,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0
106536,0.5,0,37.5,47.5,0.0,2,4,0.0,1.0,0.0,0.0,2,2,0,0,0,4,1
106542,1.0,1,62.5,62.5,1.0,3,1,0.0,0.0,1.0,0.0,2,2,0,0,0,1,0
106550,0.25,1,25.25,47.5,0.75,2,4,0.25,0.75,0.0,0.0,1,2,1,0,2,2,0
106558,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
106562,0.5,1,27.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
106577,0.3333333333333333,0,27.5,27.5,0.0,3,3,0.0,0.0,1.0,0.0,1,1,0,0,0,3,0
106581,0.25,0,27.75,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,2,0,0,2,2,0
106582,0.6666666666666666,1,11.833333333333334,27.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,2,1,0
106586,0.6666666666666666,1,41.166666666666664,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
106587,0.0,0,45.0,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
106589,0.6,1,12.2,27.5,0.0,1,5,1.0,0.0,0.0,0.0,2,2,0,0,3,2,0
106594,0.0,0,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
106596,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
106597,0.6666666666666666,1,17.166666666666668,47.5,0.0,3,3,0.0,0.0,1.0,0.0,2,2,1,0,2,1,0
106610,0.6666666666666666,1,40.833333333333336,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,2,0,0,0,3,0
106614,0.5,0,23.25,27.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
106615,0.5,0,85.0,85,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
106623,0.6,1,19.6,47.5,1.0,3,5,0.0,0.0,1.0,0.0,2,2,0,0,3,2,0
106624,0.5,0,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,2,0,0,0,2,0
106625,0.5,0,76.5,85,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
106626,0.5714285714285714,0,31.857142857142858,27.5,0.8571428571428571,3,7,0.0,0.0,1.0,0.0,2,2,1,0,2,5,0
106627,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,1
106629,0.6666666666666666,1,27.166666666666668,27.5,0.0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.0,1,1,0,0,1,2,0
106630,1.0,1,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
106636,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,1
106648,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,1
106651,0.0,0,68.0,68,1.0,1,1,1.0,0.0,0.0,0.0,3,3,1,1,0,1,0
106652,0.5,1,25.5,47.5,1.0,1,4,1.0,0.0,0.0,0.0,1,3,0,0,2,2,0
106658,0.2,0,36.8,62.5,1.0,1,5,1.0,0.0,0.0,0.0,1,2,0,0,0,5,0
106659,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
106663,0.5,1,16.625,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
106672,0.8,1,35.7,62.5,1.0,1,5,1.0,0.0,0.0,0.0,2,3,1,0,1,4,0
106673,0.5,1,47.5,47.5,0.5,1,2,1.0,0.0,0.0,0.0,1,2,0,0,0,2,0
106683,0.6,0,57.0,85,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,0,5,0
106693,0.6,1,26.9,47.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,3,2,0
106694,0.0,0,68.0,68,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
106696,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
106700,0.75,1,9.125,27.5,0.75,1,4,1.0,0.0,0.0,0.0,1,1,0,0,3,1,0
106702,0.25,1,13.125,27.5,0.0,2,4,0.0,1.0,0.0,0.0,2,2,0,0,3,1,0
106705,0.5,1,16.875,27.5,1.0,3,4,0.5,0.0,0.5,0.0,3,3,1,0,2,2,0
106710,1.0,1,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
106711,0.5,0,37.5,47.5,0.0,1,2,0.5,0.0,0.5,0.0,1,1,1,0,0,2,0
106715,0.5,1,62.5,62.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
106717,0.4,1,31.0,27.5,1.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,1,4,0
106721,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
106724,0.0,0,68.0,68,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
